"","ID","REGION","SUBREGION","COUNTRY","LOCATION","LAT","LON","MONTH","YEAR","DEPTH","SEVERITY_CODE","BLEACHING_SEVERITY","CORAL_FAMILY","CORAL_SPECIES","PERCENTAGE_AFFECTED","BLEACHING_DURATION","MORTALITY_CODE","MORTALITY","RECOVERY_CODE","RECOVERY","SURVEY_TYPE","SURVEY_AREA","WATER_TEMPERATURE","OTHER_FACTORS","REMARKS","SOURCE","REFERENCE_CODE","COUNTRY_CODE"
"1977",6528,"Americas","Southern Tropical America","Panama","Bocas del Toro: Zapatilla 2",9.247033,-82.03257,6,2002,"1.6",1,"Low","","","1.78571428571429","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 56","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Panamá-2002",NA,"PAN"
"1978",6534,"Americas","Southern Tropical America","Panama","Bocas del Toro: Zapatilla 3",9.271067,-82.05167,6,2002,"6",-1,"Severity Unknown","","","","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 47","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Panamá-2002",NA,"PAN"
"1979",6533,"Americas","Southern Tropical America","Panama","Bocas del Toro: Zapatilla 4",9.26045,-82.0347,6,2002,"6.6",-1,"Severity Unknown","","Porites astreoides,","","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 45","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Panamá-2002",NA,"PAN"
"1980",2560,"Americas","Southern Tropical America","Panama","Cayos Zapatilla B, Archipielago de Bocas del Toro",9.423,-82.324,6,2002,"0.52m",2,"Medium","Poritidae, Milleporidae, Faviidae","Montastrea annularis, Millepora alcicornis and P. astereoides.","22","",NA,"",NA,"","","","unusually warm","salinity was unusually low, extreme low tidesin early June","Live stony coral cover 10%
22% of stony coral (>10 cm diameter) pale to completely  bleached, species involve- Montastrea annularis, Millepora alcicornis and P. astereoides.
No bleaching at A. palmata - half of the colonies were 'old standing dead'","Coral List:30/7/2002: Marilyn Brandt",NA,"PAN"
"1981",1817,"Americas","Southern Tropical America","Panama","Chiriqui Gulf ( Golfo de Chiriqui )",8,-82.3333333333333,NA,1976,"",-1,"Severity Unknown","","","","",NA,"",NA,"","","","","","At irregularly low tides with two hour exposures of the reef. Reported by Glynn (1976). Colonies bleach within a few days of exposure and after 2 or 3 weeks are covered with algae.","ReefBase",263,"PAN"
"1982",1818,"Americas","Southern Tropical America","Panama","Chiriqui Gulf ( Golfo de Chiriqui )",8,-82.3333333333333,NA,1983,"20",3,"HIGH","","","100","",NA,"",NA,"","","","","","May have caused local extinction of hydrozoans. The El Niño of 1982/3 which caused an anomalous warming of surface waters in the tropical Pacific Ocean, has been implicated. At least 10000 km² have been affected. All Millepora hydrocorals and scleractinia","ReefBase",263,"PAN"
"1983",1823,"Americas","Southern Tropical America","Panama","Chiriqui Gulf ( Golfo de Chiriqui )",8,-82.3333333333333,1,1983,"20",3,"HIGH","","","100","",NA,"",NA,"","","","","","May have caused local extinction of hydrozoans. The El Niño of 1982/3 which caused an anomalous warming of surface waters in the tropical Pacific Ocean, has been implicated. At least 10000 km² have been affected. All Millepora hydrocorals and scleractinia","ReefBase",409,"PAN"
"1984",1824,"Americas","Southern Tropical America","Panama","Chiriqui Gulf ( Golfo de Chiriqui )",8,-82.3333333333333,4,1998,"",1,"Low","","","","",NA,"",NA,"","","","",""," There were about 50-90% corals which were partailly bleached.","ReefBase",8838,"PAN"
"1985",1813,"Americas","Southern Tropical America","Panama","Contadora Island",8.61666666666667,-79.05,NA,1983,"",-1,"Severity Unknown","","","22.7","",NA,"",NA,"","","","","","The El Niño of 1982/3 which caused an anomalous warming of sea surface waters in the tropical Pacific Ocean, has been implicated as the cause of bleaching. At least 10000 km² of reef area have been affected. Reported by Glynn (1983, 1984). ","ReefBase",263,"PAN"
"1986",644,"Americas","Southern Tropical America","Panama","Contadora Island",8.63,-79.01,3,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","flexible measuring tape calibrated in millimetres or a square wire mesh (2.5 x 2.5cm) used to measure colony surfaces","","29c","cold upwelling","no bleaching","Glynn, P.W., Mate, J.L., Baker, A.C. & Calderson, M.O. 2001. Coral Bleaching & mortality in Panama and Ecuador during the 1997-98 ENSO event: Spatial/Temporal patterns and comparisons with the 1982-83 event. Bull Mar Sci. 69(1):79-109",0,"PAN"
"1987",41,"Americas","Southern Tropical America","Panama","Gulf of Chiriqui region",7.9357,-82.0478,4,1998,"",3,"HIGH","","","","",NA,"",NA,"","","","29-31","","50% to 90% corals experienced at least partial bleaching","Coral Listserver",0,"PAN"
"1988",648,"Americas","Southern Tropical America","Panama","Iguana Island",7.8,-80.1,3,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","flexible measuring tape calibrated in millimetres or a square wire mesh (2.5 x 2.5cm) used to measure colony surfaces","","29c","cold upwelling","no bleaching","Glynn, P.W., Mate, J.L., Baker, A.C. & Calderson, M.O. 2001. Coral Bleaching & mortality in Panama and Ecuador during the 1997-98 ENSO event: Spatial/Temporal patterns and comparisons with the 1982-83 event. Bull Mar Sci. 69(1):79-111",0,"PAN"
"1989",664,"Americas","Southern Tropical America","Panama","Jicarita Islands",7.3,-81.8,9,1997,"18-20m",3,"HIGH","","","","July 1997 - Sept 1997",2,"11.90%",NA,"","flexible measuring tape calibrated in millimetres or a square wire mesh (2.5 x 2.5cm) used to measure colony surfaces","","30-31c","","severe","Glynn, P.W., Mate, J.L., Baker, A.C. & Calderson, M.O. 2001. Coral Bleaching & mortality in Panama and Ecuador during the 1997-98 ENSO event: Spatial/Temporal patterns and comparisons with the 1982-83 event. Bull Mar Sci. 69(1):79-123",0,"PAN"
"1990",669,"Americas","Southern Tropical America","Panama","Jicarita Islands",7.3,-81.8,NA,1998,"18-20m",3,"HIGH","","","","March - July 1998",2,"11.90%",NA,"","flexible measuring tape calibrated in millimetres or a square wire mesh (2.5 x 2.5cm) used to measure colony surfaces","","29-31c","","2nd bleaching event. Included corals that bleached earlier and regained pigmentation and others that were not bleached in 1997. ","Glynn, P.W., Mate, J.L., Baker, A.C. & Calderson, M.O. 2001. Coral Bleaching & mortality in Panama and Ecuador during the 1997-98 ENSO event: Spatial/Temporal patterns and comparisons with the 1982-83 event. Bull Mar Sci. 69(1):79-132",0,"PAN"
"1991",6556,"Americas","Southern Tropical America","Panama","Kuna Yala: Acuakargana",9.596,-78.77921,6,2002,"9.8",1,"Low","","","6.77966101694915","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 59","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Panamá-2002",NA,"PAN"
"1992",6581,"Americas","Southern Tropical America","Panama","Kuna Yala: Aguadargana B",9.551017,-78.94627,6,2002,"4.3",1,"Low","","","5.43478260869565","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 92","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Panamá-2002",NA,"PAN"
"1993",6547,"Americas","Southern Tropical America","Panama","Kuna Yala: Ailidup Shallow",9.488684,-78.72808,6,2002,"1.2",-1,"Severity Unknown","","","","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 42","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Panamá-2002",NA,"PAN"
"1994",6548,"Americas","Southern Tropical America","Panama","Kuna Yala: Alidup",9.488684,-78.72808,6,2002,"8.4",1,"Low","","","14.2857142857143","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 77","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Panamá-2002",NA,"PAN"
"1995",6572,"Americas","Southern Tropical America","Panama","Kuna Yala: Aritupu",9.506467,-79.02119,6,2002,"7",1,"Low","","","4.16666666666667","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 96","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Panamá-2002",NA,"PAN"
"1996",6578,"Americas","Southern Tropical America","Panama","Kuna Yala: Carti 4",9.4922,-78.9627,6,2002,"1.5",-1,"Severity Unknown","","Agaricia sp.,Agaricia sp.,Agaricia sp.,Agaricia tenuifolia,Agaricia tenuifolia,Montastraea faveolata,Montastraea faveolata,Porites astreoides,Porites astreoides,Porites astreoides,Porites astreoides,Siderastrea siderea,","","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 48","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Panamá-2002",NA,"PAN"
"1997",6575,"Americas","Southern Tropical America","Panama","Kuna Yala: Carti 5",9.4726,-78.92377,6,2002,"1.9",1,"Low","","","1.69491525423729","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 59","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Panamá-2002",NA,"PAN"
"1998",6579,"Americas","Southern Tropical America","Panama","Kuna Yala: Carti Shoal 1",9.4922,-78.9627,6,2002,"8.2",1,"Low","","Agaricia sp.,Agaricia sp.,Agaricia sp.,Agaricia tenuifolia,Agaricia tenuifolia,Montastraea faveolata,Montastraea faveolata,Porites astreoides,Porites astreoides,Porites astreoides,Porites astreoides,Siderastrea siderea,","9.19540229885057","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 87","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Panamá-2002",NA,"PAN"
"1999",6576,"Americas","Southern Tropical America","Panama","Kuna Yala: Carti Shoal 2",9.4768,-78.9313,6,2002,"7.2",1,"Low","","Montastraea annularis,Montastraea faveolata,Porites astreoides,Siderastrea siderea,Stephanocoenia intersepta,","3.6697247706422","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 109","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Panamá-2002",NA,"PAN"
"2000",6563,"Americas","Southern Tropical America","Panama","Kuna Yala: Chichime 2",9.588017,-78.88445,6,2002,"1",-1,"Severity Unknown","","","","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 42","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Panamá-2002",NA,"PAN"
"2001",6561,"Americas","Southern Tropical America","Panama","Kuna Yala: Chichime Sand Bar",9.576016,-78.87318,6,2002,"6.7",1,"Low","","","9.58904109589041","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 73","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Panamá-2002",NA,"PAN"
"2002",6549,"Americas","Southern Tropical America","Panama","Kuna Yala: Chichirutupu",9.495216,-78.71582,6,2002,"1.4",1,"Low","","","7.14285714285714","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 56","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Panamá-2002",NA,"PAN"
"2003",6559,"Americas","Southern Tropical America","Panama","Kuna Yala: Corgidup",9.569384,-78.87289,6,2002,"1.7",-1,"Severity Unknown","","","","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 45","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Panamá-2002",NA,"PAN"
"2004",6545,"Americas","Southern Tropical America","Panama","Kuna Yala: Costa Ailidup",9.457434,-78.73132,6,2002,"1.3",1,"Low","","","4.10958904109589","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 73","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Panamá-2002",NA,"PAN"
"2005",6554,"Americas","Southern Tropical America","Panama","Kuna Yala: Diadup",9.594666,-78.6751,6,2002,"1.2",-1,"Severity Unknown","","","","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 42","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Panamá-2002",NA,"PAN"
"2006",6552,"Americas","Southern Tropical America","Panama","Kuna Yala: East Banedup",9.575283,-78.67613,6,2002,"7.7",1,"Low","","","5.76923076923077","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 52","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Panamá-2002",NA,"PAN"
"2007",6583,"Americas","Southern Tropical America","Panama","Kuna Yala: Eden Channel",9.551833,-78.88223,6,2002,"9.3",-1,"Severity Unknown","","","","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 96","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Panamá-2002",NA,"PAN"
"2008",6551,"Americas","Southern Tropical America","Panama","Kuna Yala: Kalugirtupu",9.5158,-78.69735,6,2002,"2",1,"Low","","Agaricia tenuifolia,","2.04081632653061","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 49","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Panamá-2002",NA,"PAN"
"2009",6565,"Americas","Southern Tropical America","Panama","Kuna Yala: Limon Grande",9.54065,-78.9032,6,2002,"6.8",-1,"Severity Unknown","","Agaricia sp.,Agaricia tenuifolia,Diploria labyrinthiformis,Diploria labyrinthiformis,Montastraea faveolata,Porites astreoides,","","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 84","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Panamá-2002",NA,"PAN"
"2010",6568,"Americas","Southern Tropical America","Panama","Kuna Yala: Limones - Central",9.54485,-78.90266,6,2002,"1.1",1,"Low","","","4.44444444444444","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 45","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Panamá-2002",NA,"PAN"
"2011",6564,"Americas","Southern Tropical America","Panama","Kuna Yala: Limones - East Lagoon",9.5388,-78.91248,6,2002,"1.2",-1,"Severity Unknown","","","","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 48","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Panamá-2002",NA,"PAN"
"2012",6567,"Americas","Southern Tropical America","Panama","Kuna Yala: Limones - Southwest",9.5436,-78.88555,6,2002,"1.9",-1,"Severity Unknown","","","","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 51","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Panamá-2002",NA,"PAN"
"2013",6569,"Americas","Southern Tropical America","Panama","Kuna Yala: Miria Backreef",9.54525,-78.90638,6,2002,"8.1",1,"Low","","","2.08333333333333","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 96","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Panamá-2002",NA,"PAN"
"2014",6566,"Americas","Southern Tropical America","Panama","Kuna Yala: Miria Forereef",9.54065,-78.9032,6,2002,"5.8",1,"Low","","Agaricia sp.,Agaricia tenuifolia,Diploria labyrinthiformis,Diploria labyrinthiformis,Montastraea faveolata,Porites astreoides,","5.47945205479452","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 73","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Panamá-2002",NA,"PAN"
"2015",6557,"Americas","Southern Tropical America","Panama","Kuna Yala: Misdup",9.564584,-78.84075,6,2002,"6.6",1,"Low","","","9.89010989010989","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 91","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Panamá-2002",NA,"PAN"
"2016",6546,"Americas","Southern Tropical America","Panama","Kuna Yala: Narasgandup",9.482767,-78.81625,6,2002,"2.4",1,"Low","","","5.12820512820513","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 39","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Panamá-2002",NA,"PAN"
"2017",6584,"Americas","Southern Tropical America","Panama","Kuna Yala: Niatupu",9.559533,-78.88219,6,2002,"8.7",1,"Low","","","1.8018018018018","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 111","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Panamá-2002",NA,"PAN"
